id,sentence,subject_entity,object_entity,label,source
14816,경기 서정대학교(총장 김홍용) 호텔조리과는 지난 15일부터 17일 까지 서울 양재동 AT센터에서 개최된 제 16회 ‘대한민국 향토식문화대전’에 참가했다.,"{'word': '서정대학교', 'start_idx': 3, 'end_idx': 7, 'type': 'ORG'}","{'word': '김홍용', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",org:top_members/employees,wikitree
4843,"과학기술방송통신위원회 소속인 이개호 의원(더불어민주당 담양·함평평·영광·장성)이 한수원으로부터 제출받은‘CLP 부식 및 공극 발견 현황’자료에 따르면, 한빛 원전 2호기에서 CLP 부식이 최초 발견된 2016년 6월 이후 전 원전(총 22기)에 대한 확대점검을 실시한 이후 현재까지 ▲CLP 부식이 777개(10기) ▲공극이 295개(8기)가 발견되어 한수원이 조치 중인 것으로 나타났다.","{'word': '이개호', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}","{'word': '더불어민주당', 'start_idx': 23, 'end_idx': 28, 'type': 'ORG'}",per:employee_of,wikitree
28312,"그는 ""핀란드는 러시아의 침공을 받았지만 헬싱키 중앙광장의 러시아 알렉산더2세의 동상을 철거하지 않는다. 한국 사람 같으면 때려 부셔야 직성이 풀리잖아요""라고 말했다.","{'word': '핀란드', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '헬싱키', 'start_idx': 23, 'end_idx': 25, 'type': 'LOC'}",org:place_of_headquarters,wikitree
4683,"이태양(李太陽, 1990년 7월 3일 ~)은 KBO 리그 SK 와이번스의 투수이다.","{'word': '이태양', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1990년 7월 3일', 'start_idx': 9, 'end_idx': 19, 'type': 'DAT'}",per:date_of_birth,wikipedia
30724,대림산업은 19일 자사 고급 아파트 브랜드 ‘아크로’를 업그레이드했다고 발표한데 이어 이를 감상할수 있는 전시공간 '아크로 갤러리'를 이날 서울 강남에서 일반에 공개했다.,"{'word': '대림산업', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '아크로', 'start_idx': 25, 'end_idx': 27, 'type': 'POH'}",org:product,wikitree
20072,"이어 테어 슈테겐(FC바르셀로나), 다비드 데헤아(맨체스터 유나이티드), 에데르송(맨체스터 시티), 얀 오블락(아틀레티코 마드리드)이 알리송과 경합을 벌였다.","{'word': '다비드 데헤아', 'start_idx': 20, 'end_idx': 26, 'type': 'PER'}","{'word': '아틀레티코 마드리드', 'start_idx': 62, 'end_idx': 71, 'type': 'ORG'}",no_relation,wikitree
20606,"실제로, 1997년 새정치국민회의, 2002년 새천년민주당, 2012년 새누리당 등이 모두 집권여당이 되었다.","{'word': '새정치국민회의', 'start_idx': 11, 'end_idx': 17, 'type': 'ORG'}","{'word': '새천년민주당', 'start_idx': 26, 'end_idx': 31, 'type': 'ORG'}",no_relation,wikipedia
3787,교황 프란치스코의 문장이 새겨진 바티칸 시국의 5번째 유로 주화 시리즈가 2017년 3월에 발행되었다.,"{'word': '바티칸 시', 'start_idx': 18, 'end_idx': 22, 'type': 'ORG'}","{'word': '프란치스코', 'start_idx': 3, 'end_idx': 7, 'type': 'PER'}",org:top_members/employees,wikipedia
20786,보이티와는 자신의 새 이름으로 전임자가 택한 이중의 이름을 그대로 취함으로써 생전에 교황 요한 23세와 교황 바오로 6세의 의지를 이어받고 싶어했던 교황 요한 바오로 1세의 뜻을 이어가겠다는 메시지를 전하였다.,"{'word': '교황 바오로 6세', 'start_idx': 58, 'end_idx': 66, 'type': 'PER'}","{'word': '요한 23세', 'start_idx': 50, 'end_idx': 55, 'type': 'PER'}",no_relation,wikipedia
29248,경남대학교(총장 박재규)는 2월 24일자 전임교원 보직 인사를 발표했다.,"{'word': '경남대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '박재규', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees,wikitree
10315,"정의당은 김종대 수석대변인은 ""대통령의 국정철학 기조는 훌륭하지만 실효성 있는 이행이 관건이다. 정부 초기의 국정철학을 4년차를 맞아서도 반복할 것이 아니라 이제는 행동으로 결과를 만들어야 한다""고 밝혔다.","{'word': '김종대', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '정의당', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:employee_of,wikitree
24669,같은 해 11월 2일부터 안양시 석수도서관이 삼덕공원 주변 공공도서관의 명칭을 공모하여 같은 해 12월 삼덕도서관으로 선정됐다.,"{'word': '석수도서관', 'start_idx': 18, 'end_idx': 22, 'type': 'ORG'}","{'word': '안양시', 'start_idx': 14, 'end_idx': 16, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
25908,"834년 3월 22일 마레 제국 레벨리오 수용구 출신으로 유년 시절부터 전사가 되기 위한 훈련을 받아 여성형 거인의 전사가 되었으며, 그가 11살이었던 854년 때 파라디 섬 왕이 갖고 있는 시조의 거인을 탈환하라는 임무를 받고 베르톨트 후버, 라이너 브라운 셋이서 월 마리아를 함락시켰다.","{'word': '라이너 브라운', 'start_idx': 137, 'end_idx': 143, 'type': 'PER'}","{'word': '마레 제국', 'start_idx': 12, 'end_idx': 16, 'type': 'LOC'}",per:origin,wikipedia
14236,리그 우승으로 2007 AFC 챔피언스리그 티켓을 획득한 성남은 조별 예선과 8강전을 무난하게 통과하였으나 4강에서 일본의 우라와 레드 다이아몬즈에 승부차기 끝에 패하였고 2007 K리그에서도 정규 리그 우승을 거머쥐었으나 6강 플레이오프를 뚫고 올라온 포항 스틸러스와의 챔피언 결정전에서 패하며 무관에 그치고 말았다.,"{'word': '우라와 레드 다이아몬즈', 'start_idx': 69, 'end_idx': 80, 'type': 'ORG'}","{'word': '2007', 'start_idx': 8, 'end_idx': 11, 'type': 'DAT'}",no_relation,wikipedia
31239,지난 16일 이데일리는 장동건·고소영 부부가 이코노미석이 아닌 비즈니스석을 이용했다고 보도했다.,"{'word': '장동건', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '고소영', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}",per:spouse,wikitree
17275,계 관계자는 ‘미스터 트롯’ 제작 및 기획과정에서 송가인 측 소속사 포켓돌스튜디오와 TV조선이 이견을 보이며 갈등을 빚었다고 전하고 “당초 알려진 송가인의 TV조선 예능 혹사 출연 때문에 관계가 틀어진 것은 직접적인 이유가 아니다”라고 주장했다.,"{'word': '송가인', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '포켓돌스튜디오', 'start_idx': 38, 'end_idx': 44, 'type': 'ORG'}",per:employee_of,wikitree
1951,흥인군 이최응의 손자이자 흥선대원군 이하응의 종손이며 고종의 5촌 조카였다.,"{'word': '흥선대원군', 'start_idx': 14, 'end_idx': 18, 'type': 'PER'}","{'word': '이하응', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}",per:alternate_names,wikipedia
21943,"중세학자 알렉스 울프는 2004년 키나드 1세는 최초의 스코트인의 왕이 아니라 뒤에서 다섯 번째 픽트인의 왕이라고 보아야 한다고 말했는데, 많은 역사학자들의 의견이 이와 같다.","{'word': '픽트인', 'start_idx': 54, 'end_idx': 56, 'type': 'ORG'}","{'word': '스코트인', 'start_idx': 31, 'end_idx': 34, 'type': 'POH'}",no_relation,wikipedia
25288,한편 천주교 의정부교구는 한국천주교회의 제16번째 교구로 2004년 6월 24일 서울대교구에서 분가 신설됐다.,"{'word': '천주교 의정부교구', 'start_idx': 3, 'end_idx': 11, 'type': 'ORG'}","{'word': '2004년 6월 24일', 'start_idx': 32, 'end_idx': 43, 'type': 'DAT'}",org:founded,wikitree
12081,지난달 31일(현지시각) 잉글랜드 프로축구 프리미어리그(EPL) 뉴캐슬은 상호 합의로 기성용 선수와 결별했다고 발표했다.,"{'word': '프리미어리그', 'start_idx': 24, 'end_idx': 29, 'type': 'ORG'}","{'word': '잉글랜드', 'start_idx': 14, 'end_idx': 17, 'type': 'LOC'}",org:place_of_headquarters,wikitree
12453,중국국가박물관은 중화인민공화국 베이징 시 천안문 광장 동쪽에 위치하는 종합박물관이다.,"{'word': '중국국가박물관', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '중화인민공화국', 'start_idx': 9, 'end_idx': 15, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
8439,"매체는 “국산 불화수소가 D램ㆍ낸드플래시 공정에 본격 활용될 시기는 연말쯤으로 보인다”면서 “삼성전자ㆍSK하이닉스 같은 반도체 업체 내 소재 개발팀에서 시제품의 성분을 분석하고, 시운전에 들어가는 기간(2~3개월) 등을 감안해야 하기 때문이다”라고 설명했다.","{'word': 'SK하이닉스', 'start_idx': 57, 'end_idx': 62, 'type': 'ORG'}","{'word': '반도체', 'start_idx': 67, 'end_idx': 69, 'type': 'POH'}",org:product,wikitree
2573,방송인 오상진 김소영 부부가 득녀 소식을 전했다.,"{'word': '오상진', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '김소영', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",per:spouse,wikitree
10773,5일(한국시각) 영국 브라이턴의 아멕스 스타디움에서 브라이턴 & 호브 앨비언과 토트넘의 프리미어리그 8라운드 경기가 열렸다.,"{'word': '브라이턴 & 호브 앨비언', 'start_idx': 29, 'end_idx': 41, 'type': 'ORG'}","{'word': '프리미어리그', 'start_idx': 49, 'end_idx': 54, 'type': 'ORG'}",org:member_of,wikitree
3690,"그는 후에 아르헨티노스 주니어스, CR 플라멩구, 아틀레티코 마드리드, 라싱 클루브에서 뛰다가 1991년 벨레스 사르스필드에서 은퇴하였다.","{'word': 'CR 플라멩구', 'start_idx': 19, 'end_idx': 25, 'type': 'ORG'}","{'word': '1991년', 'start_idx': 53, 'end_idx': 57, 'type': 'DAT'}",no_relation,wikipedia
21538,1932년 1월 24일 워버그는 63세의 나이로 뉴욕의 저택에서 사망하여 뉴욕주 슬리피홀로에 있는 슬리피홀로 공동묘지에 안장되었다.,"{'word': '워버그', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '뉴욕', 'start_idx': 27, 'end_idx': 28, 'type': 'LOC'}",per:place_of_death,wikipedia
3017,"장경왕후가 사망하자 그는 다시 단경왕후의 복권을 주장하였고, 이때는 훈구파 대신들을 임금(왕비)에게 불충한 존재들이라며 신랄하게 비판하였다.","{'word': '단경왕후', 'start_idx': 17, 'end_idx': 20, 'type': 'PER'}","{'word': '장경왕후', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}",per:other_family,wikipedia
26524,"2017년 5월 TSMC가 타이완 증권거래소에 제출한 보고서에 따르면, 모리스 창 본인과 가족들이 회사의 지분 0.5%를 보유하고 있다.","{'word': 'TSMC', 'start_idx': 9, 'end_idx': 12, 'type': 'ORG'}","{'word': '타이완', 'start_idx': 15, 'end_idx': 17, 'type': 'ORG'}",no_relation,wikipedia
3953,"2010년 11월 10일, 러시아의 드미트리 메드베데프 대통령은 중앙일보와의 서면 인터뷰에서 ""러시아 전문가들의 결과 보고서는 UN안보리에서 천안함 사건에 대한 의사결정을 위한 러시아 내부적 분석의 목적을 위한 것이었므로, 공식적으로 그 어디에도 발표되지 않았으며, 또한 발표될 수도 없습니다.""라고 말하며 세간에 회자되는 천안함 보고서에 대해 인정하지 않음을 재차 확인했다.","{'word': '드미트리 메드베데프', 'start_idx': 20, 'end_idx': 29, 'type': 'PER'}","{'word': '러시아', 'start_idx': 53, 'end_idx': 55, 'type': 'LOC'}",per:origin,wikipedia
16669,"중앙은행의 이름이 마다가스카르 중앙은행(Central Bank of Madagascar)으로 바뀐 1983년에는 10,000프랑 가치를 하는 2000 아리아리 지폐가 새롭게 발행되었으나, 50, 100 프랑 가치의 지폐들은 새로 발행되지 않았다.","{'word': '마다가스카르', 'start_idx': 10, 'end_idx': 15, 'type': 'ORG'}","{'word': '아리아리', 'start_idx': 84, 'end_idx': 87, 'type': 'POH'}",org:product,wikipedia
16861,"타이거 JK (1974년 6월 11일 ~), 또는 Tiger JK는 대한민국의 래퍼이며, 드렁큰 타이거의 전 멤버이다.","{'word': '타이거 JK', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '1974년 6월 11일', 'start_idx': 8, 'end_idx': 19, 'type': 'DAT'}",per:date_of_birth,wikipedia
30549,이개호 더불어민주당 담양·함평·영광·장성 지역위원장은 환영사를 통해 “유두석 장성군수님의 입당을 당원동지 여러분들과 함께 축하드리고 환영한다”면서 “ 군민들의 큰 사랑과 지지를 받고 있는 군수님 인 만큼 민주당으로서 큰 힘을 얻게 돼 기쁘고 감격스럽다”고 밝혔다.,"{'word': '이개호', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '더불어민주당', 'start_idx': 4, 'end_idx': 9, 'type': 'ORG'}",per:employee_of,wikitree
19134,"2005년 쿠페는 33세의 나이로 페트르 체흐, 지다, 잔루이지 부폰에 이어 IFFHS 선정 세계 최고 골키퍼 10인에 선정되기도 하였다.","{'word': '페트르 체흐', 'start_idx': 19, 'end_idx': 24, 'type': 'PER'}","{'word': '골키퍼', 'start_idx': 58, 'end_idx': 60, 'type': 'POH'}",per:title,wikipedia
27741,이 자리에서 정문호 소방청장은 박상철 호남대학교 총장에게 “국가단위 긴급구조종합훈련 최적의 장소를 제공해 주고 적극적인 협력과 지원을 아끼지 않으신 호남대학교에 감사드린다.”고 밝혔다.,"{'word': '정문호', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '소방청장', 'start_idx': 11, 'end_idx': 14, 'type': 'POH'}",per:title,wikitree
31177,목포시(시장 김종식)는 코로나19 여파로 급격히 위축되고 있는 지역경제를 살리기 위한 일환으로 전통시장 장보기를 추진한다.,"{'word': '목포시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '김종식', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
2316,그 외에 판매 목적으로 엔진을 개발하는 회사로는 크라이엔진의 크라이텍과 토크 게임 엔진의 게러지게임즈가 있다.,"{'word': '크라이엔진', 'start_idx': 27, 'end_idx': 31, 'type': 'ORG'}","{'word': '크라이텍', 'start_idx': 34, 'end_idx': 37, 'type': 'ORG'}",no_relation,wikipedia
29443,"애틀랜타 비트의 감독이었던 제임스 갤러니스는 ""칼리 로이드는 경기에 집중하는 환상적인 미드필더입니다. 대학교 시절부터 칼리 로이드를 알고 있었던 저는 칼리 로이드를 훈련시키고 개인적으로 경기를 향상시킬 기회를 가졌습니다. 칼리 로이드는 자신의 꿈을 이루기 위해서 필드 밖에서 많은 희생을 했고 프로 선수 생활도 많이 할 것입니다.""라고 말했다.","{'word': '칼리 로이드', 'start_idx': 26, 'end_idx': 31, 'type': 'PER'}","{'word': '미드필더', 'start_idx': 48, 'end_idx': 51, 'type': 'POH'}",per:title,wikipedia
20372,"코냑 동맹 전쟁(1526년 ~ 1530년)은 카를 5세의 합스부르크 가문(신성 로마제국과 합스부르크 스페인)과 프랑스, 교황령, 베네치아, 밀라노, 피렌체등이 결성한 동맹인 코냑동맹 사이에 벌어진 전쟁이다.","{'word': '카를 5세', 'start_idx': 25, 'end_idx': 29, 'type': 'PER'}","{'word': '합스부르크 가문', 'start_idx': 32, 'end_idx': 39, 'type': 'ORG'}",per:employee_of,wikipedia
26438,스페인 프로축구 프리메라리가 입성을 앞둔 기성용(31)의 새로운 둥지가 RCD 마요르카로 결정됐다는 스페인 매체의 보도가 나왔다.,"{'word': 'RCD 마요르카', 'start_idx': 40, 'end_idx': 47, 'type': 'ORG'}","{'word': '프리메라리가', 'start_idx': 9, 'end_idx': 14, 'type': 'ORG'}",org:member_of,wikitree
14728,"2002년 제주도교육청(지금의 제주특별자치도교육청) 평생학습관으로 지정되었고, 2005년 어린이자료실을 개설하였다.","{'word': '제주도', 'start_idx': 6, 'end_idx': 8, 'type': 'ORG'}","{'word': '제주특별자치도', 'start_idx': 17, 'end_idx': 23, 'type': 'ORG'}",org:alternate_names,wikipedia
5986,"2003년, 이석원의 정신적 지주이자 언니네이발관의 두 번째 앨범 《후일담》에서 베이스 기타를 맡았던 이상문이 8월에 지병으로 숨을 거두었다.","{'word': '이석원', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '언니네이발관', 'start_idx': 21, 'end_idx': 26, 'type': 'PER'}",per:employee_of,wikipedia
8760,"1998년 당시 신앙교리성 장관이었던 요제프 라칭거 추기경(훗날의 교황 베네딕토 16세)과 타르치시오 베르토네 추기경이 공동 저술한 ""Ad Tuendam Fidem""을 보면 교황과 공의회가 내린 결정 가운데 무류성을 지닌 것으로 보이는 것들의 목록이 나와 있지만, 거기에서도 ‘이것이 완전히 맞는 것은 아니다’라는 주석이 달렸다.","{'word': '요제프 라칭거', 'start_idx': 21, 'end_idx': 27, 'type': 'PER'}","{'word': '신앙교리성 장관', 'start_idx': 9, 'end_idx': 16, 'type': 'POH'}",per:title,wikipedia
3096,이날 방송에는 '트롯 남신' 노지훈 씨와 연상의 레이싱 모델 이은혜 씨 부부가 아들 이안이와 함께하는 일상이 담겼다.,"{'word': '노지훈', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}","{'word': '이은혜', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}",per:spouse,wikitree
20240,"아이유는 '러브 포엠, '이게 공연이지', '포토 유인나' 등을 해시태그로 걸며 인천 콘서트 당시 유인나가 찍어준 사진이라고 밝혔다.","{'word': '아이유', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '유인나', 'start_idx': 28, 'end_idx': 30, 'type': 'POH'}",no_relation,wikitree
2962,"구자옥(具滋玉, 具家滋玉(구쓰이에 치다마)(구쓰이에 치다마), 1887년 3월 30일 ~ 1950년 11월)은 미 군정 시대 경기도 도지사 직책을 지냈으며 시인 활약을 한 바 있는 일제 강점기의 종교인이자 독립운동가이며 대한민국의 정치가로, 본관은 능성(綾城)이다.","{'word': '구자옥', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1887년 3월 30일', 'start_idx': 35, 'end_idx': 46, 'type': 'DAT'}",per:date_of_birth,wikipedia
26701,홍남기 부총리 겸 기획재정부 장관은 12일 “올해 초 신고분에 대한 고가주택 실거래 조사결과 다수의 이상거래 의심사례가 추출돼 불법행위 해당여부를 검토 중”이라며 “8월 중 최종 결과를 발표하고 국세청 통보·과태료 부과 등을 추진할 예정”이라고 말했다.,"{'word': '기획재정부', 'start_idx': 10, 'end_idx': 14, 'type': 'ORG'}","{'word': '홍남기', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees,policy_briefing
9856,"아랍 연맹에 따르면, 이 공격의 주요 목표는 통합 아랍 사령부라 불리는 것에 대한 효율성과 이집트나 시리아 같은 다른 아랍 국가들이 요르단을 지원할 지에 시험해보기 위한 것이었다.","{'word': '아랍 연맹', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '시리아', 'start_idx': 56, 'end_idx': 58, 'type': 'LOC'}",org:members,wikipedia
29126,"올해까지 3년째 광산구 장덕도서관에 기부 릴레이를 이어가고 있는 장덕도서관 운영위원회(위원장 주원), 독서동아리 책갈피(회장 김지강), 봉사동아리 책 숲 지킴이(회장 안성주), 협동조합 어깨동무(대표 유봉순)는 신간도서 구입비로 246만원을 기부했다.","{'word': '장덕도서관', 'start_idx': 36, 'end_idx': 40, 'type': 'ORG'}","{'word': '광산구', 'start_idx': 9, 'end_idx': 11, 'type': 'LOC'}",org:place_of_headquarters,wikitree
3333,지난 3일 방송된 채널A 예능 프로그램 '아빠본색'에서 심진화 씨와 남편인 개그맨 김원효(38) 씨가 산부인과를 방문했다.,"{'word': '김원효', 'start_idx': 46, 'end_idx': 48, 'type': 'PER'}","{'word': '심진화', 'start_idx': 31, 'end_idx': 33, 'type': 'PER'}",per:spouse,wikitree
12313,러시아 최대의 SNS인 VK를 설립한 니콜라이 두로프와 파벨 두로프 형제가 2013년 발표했다.,"{'word': '파벨 두로프', 'start_idx': 31, 'end_idx': 36, 'type': 'PER'}","{'word': '러시아', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",per:origin,wikipedia
26726,"초등학교 고학년부터 고등학교 3학년까지 다양한 연령대의 학생들이 '현충사 청소년 위토지킴이' 1기로 활동하면서 이충무공 묘소 위토 모내기, 벼베기 봉사활동 활동, 서울 광화문 광장과 아산 현충사 일원 그리고 수도권 주요 지하철역 광장에서 홍보캠페인을 진행했다.","{'word': '이충무공', 'start_idx': 62, 'end_idx': 65, 'type': 'PER'}","{'word': '현충사', 'start_idx': 105, 'end_idx': 107, 'type': 'LOC'}",no_relation,wikitree
16898,"한국동서발전㈜(사장 박일준)는 18일(수) 박일준 사장이 서울시 구로구에 위치한 한국동서발전 중소기업협의회 회원사 중 하나인 대윤계기산업㈜(대표 서인호)을 방문하여 기업의 현황과 어려움을 청취하고, 이를 개선하기 위한 지원방안을 함께 고민하는 시간을 가졌다고 밝혔다.","{'word': '한국동서발전', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '박일준', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}",org:top_members/employees,wikitree
32083,"1992년에는 한양공영과 기술제휴를 맺음으로서 대한민국 승강기 시장에 진출하였고, 1995년 티센크루프엘리베이터 중국을 출범함과 동시에 중국 중산시에 엘리베이터 및 에스컬레이터 전용 공장을 설립하여 아시아·태평양 지역으로 진출하였다.","{'word': '티센크루프', 'start_idx': 52, 'end_idx': 56, 'type': 'ORG'}","{'word': '엘리베이터', 'start_idx': 57, 'end_idx': 61, 'type': 'ORG'}",org:product,wikipedia
13501,"유엔사령부는 미국의 제1군단 중 제1기병사단과 제3보병사단, 제25보병사단과 대한민국 육군에서의 제1보병사단과 영연방의 제1사단이 참여하였다.","{'word': '제1보병사단', 'start_idx': 54, 'end_idx': 59, 'type': 'ORG'}","{'word': '제1군단', 'start_idx': 11, 'end_idx': 14, 'type': 'ORG'}",no_relation,wikipedia
1255,'엑시트'의 '짠내 콤비' 조정석과 임윤아는 100만 관객 돌파에 감사인사를 전했다.,"{'word': '엑시트', 'start_idx': 1, 'end_idx': 3, 'type': 'PER'}","{'word': '조정석', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}",no_relation,wikitree
8606,"아일랜드의 전 미드필더, 리암 브래디는 트라파토니의 스태프가 되기를 기대했으며, 마르코 타르델리는 트라파토니의 수석 코치가 되었다.","{'word': '마르코 타르델리', 'start_idx': 45, 'end_idx': 52, 'type': 'PER'}","{'word': '미드필더', 'start_idx': 8, 'end_idx': 11, 'type': 'POH'}",no_relation,wikipedia
22274,"토론토 교통국(Toronto Transit Commission, TTC) 은 캐나다 온타리오주 토론토에서 지하철, 노면 전차, 시내버스를 운행하는 대중교통 기관이다.","{'word': '토론토', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '캐나다', 'start_idx': 43, 'end_idx': 45, 'type': 'LOC'}",org:member_of,wikipedia
9613,지난 24일 방송된 TV조선 예능 프로그램 '아내의 맛'에 신소율 씨와 남자친구 김지철(김영철·31)이 출연했다.,"{'word': '신소율', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}","{'word': '김지철', 'start_idx': 45, 'end_idx': 47, 'type': 'PER'}",per:colleagues,wikitree
18709,"자유한국당 대전시당·충청남도당은 이날 성명을 통해 “대전·충남혁신도시 지정문제는 대한민국 국가균형발전의 초석이자 100년지 대계를 모색하는 기초로써 더 이상 늦출 수 없는 대전·충남 시도민들의 염원”이라며 “자유한국당은 대전·충남시도민의 간절한 염원인 담긴 혁신도시 지정을 위해 그동안 홍문표의원을 중심으로 관련법을 대표발의하고, 170만 서명운동을 적극적으로 추진하는 등 역사적 소명을 위해 모든 노력을 다해왔다”고 주장했다.","{'word': '홍문표', 'start_idx': 160, 'end_idx': 162, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 116, 'end_idx': 120, 'type': 'ORG'}",per:employee_of,wikitree
15459,"2012년 1월 21일, 에시엔은 0-0으로 비긴 노리치 시티와의 캐로 로드 원정 경기에서 막판에 교체로 출전했다.","{'word': '노리치 시티', 'start_idx': 28, 'end_idx': 33, 'type': 'ORG'}","{'word': '캐로 로드', 'start_idx': 37, 'end_idx': 41, 'type': 'LOC'}",no_relation,wikipedia
16484,해남군(군수 명현관)은 지난 19일 계곡면 귀농귀촌희망센터에서 귀농인과 지역주민 60여명이 참석한 가운데 해남군귀농협회 창립총회를 가졌다.,"{'word': '해남군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '명현관', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
28956,"7월에는 4경기에 등판하여 3차례의 완투에 힘입어 4승 무패를 기록, 퍼시픽 리그에서는 최초로 3개월 연속, 일본 프로 야구 타이 기록이자 통산 10번째의 월간 MVP에 선정됐다.","{'word': '퍼시픽 리그', 'start_idx': 39, 'end_idx': 44, 'type': 'ORG'}","{'word': '일본 프로 야구', 'start_idx': 61, 'end_idx': 68, 'type': 'LOC'}",org:member_of,wikipedia
1815,장흥군(군수 정종순)이 코로나19 확산으로 어려움을 겪고 있는 소상공인들을 위해 ‘착한 임대료 운동’을 전개하고 있는 가운데 토요시장 상인이 앞서 동참해 감동을 주고 있다.,"{'word': '장흥군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '정종순', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
24974,"K리그2 우승과 K리그1 승격을 확정지은 광주FC가 20일 라마다 호텔에서 구단주 이용섭 광주광역시장, 정원주 대표이사, 김동찬 광주시의회 의장, 장휘국 광주시교육감, 선수단 등 100여명이 참석한 가운데 승격보고회를 개최했다.","{'word': '광주FC', 'start_idx': 23, 'end_idx': 26, 'type': 'ORG'}","{'word': '광주광역시', 'start_idx': 50, 'end_idx': 54, 'type': 'POH'}",org:place_of_headquarters,wikitree
